CCode,DATETIME_START_OUTPUTROW,DATETIME_END_OUTPUTROW,StateAbb,StateName,year,irst,milex,milper,pec,tpop,upop,cinc
678,1984-Jan-01 00:00:00,1985-Jan-01 00:00:00,YAR,Yemen Arab Republic,1984,0,598076,28,56,1455,292,0.62695
90,1997-Jan-01 00:00:00,1998-Jan-01 00:00:00,GUA,Guatemala,1997,60,182000,30,7377,0,0,0.627
450,2006-Jan-01 00:00:00,2007-Jan-01 00:00:00,LBR,Liberia,2006,0,-9,15,1923,2390,242,0.627
510,1980-Jan-01 00:00:00,1981-Jan-01 00:00:00,TAZ,Tanzania,1980,0,268004,53,7935,1775,0,0.627
438,1986-Jan-01 00:00:00,1987-Jan-01 00:00:00,GUI,Guinea,1986,0,-9,24,1039,5254,105,0.628
520,1999-Jan-01 00:00:00,2000-Jan-01 00:00:00,SOM,Somalia,1999,0,40000,50,2817,4461,715,0.628
570,1976-Jan-01 00:00:00,1977-Jan-01 00:00:00,LES,Lesotho,1976,0,0,1,288,3909,0,0.6285
372,1996-Jan-01 00:00:00,1997-Jan-01 00:00:00,GRG,Georgia,1996,83,110000,5,2728,1750,0,0.629
31,2006-Jan-01 00:00:00,2007-Jan-01 00:00:00,BHM,Bahamas,2006,0,48000,1,267,0,0,0.6295
615,1980-Jan-01 00:00:00,1981-Jan-01 00:00:00,ALG,Algeria,1980,370,890060,101,75650,10170,1344,0.63
305,1999-Jan-01 00:00:00,2000-Jan-01 00:00:00,AUS,Austria,1999,5202,1696000,49,61775,1359,0,0.63
771,1998-Jan-01 00:00:00,1999-Jan-01 00:00:00,BNG,Bangladesh,1998,40,631000,110,25830,15852,6778,0.63
771,2006-Jan-01 00:00:00,2007-Jan-01 00:00:00,BNG,Bangladesh,2006,-9,938000,126,44619,18458,9077,0.63
390,1975-Jan-01 00:00:00,1976-Jan-01 00:00:00,DEN,Denmark,1975,559,919042,34,18987,4187,613,0.63
375,1975-Jan-01 00:00:00,1976-Jan-01 00:00:00,FIN,Finland,1975,1618,395520,40,24303,18813,2909,0.63
452,2003-Jan-01 00:00:00,2004-Jan-01 00:00:00,GHA,Ghana,2003,25,51000,7,12098,1790,0,0.63
395,2002-Jan-01 00:00:00,2003-Jan-01 00:00:00,ICE,Iceland,2002,-9,-9,0,2527,4992,0,0.63
820,1976-Jan-01 00:00:00,1977-Jan-01 00:00:00,MAL,Malaysia,1976,0,479619,80,14093,11164,584,0.63
820,1977-Jan-01 00:00:00,1978-Jan-01 00:00:00,MAL,Malaysia,1977,0,616341,79,13654,11439,624,0.63
820,1980-Jan-01 00:00:00,1981-Jan-01 00:00:00,MAL,Malaysia,1980,0,1362169,83,14320,12252,744,0.63
775,1994-Jan-01 00:00:00,1995-Jan-01 00:00:00,MYA,Myanmar,1994,25,1822000,322,16798,9086,480,0.63
385,1978-Jan-01 00:00:00,1979-Jan-01 00:00:00,NOR,Norway,1978,812,1307441,40,36853,1950,385,0.63
698,2004-Jan-01 00:00:00,2005-Jan-01 00:00:00,OMA,Oman,2004,0,3008000,41,26042,1122,0,0.63
135,1972-Jan-01 00:00:00,1973-Jan-01 00:00:00,PER,Peru,1972,181,245478,75,12697,1715,0,0.63
135,2005-Jan-01 00:00:00,2006-Jan-01 00:00:00,PER,Peru,2005,790,1097000,80,31376,2470,0,0.63
840,1973-Jan-01 00:00:00,1974-Jan-01 00:00:00,PHI,Philippines,1973,0,188120,63,24119,9263,120,0.63
235,1996-Jan-01 00:00:00,1997-Jan-01 00:00:00,POR,Portugal,1996,857,2657000,73,68741,3114,184,0.63
731,1972-Jan-01 00:00:00,1973-Jan-01 00:00:00,PRK,North Korea,1972,2500,523333,460,34798,7089,0,0.63
731,1996-Jan-01 00:00:00,1997-Jan-01 00:00:00,PRK,North Korea,1996,600,5559000,1100,94845,9558,345,0.63
694,1995-Jan-01 00:00:00,1996-Jan-01 00:00:00,QAT,Qatar,1995,606,700000,10,32758,10960,526,0.63
560,1971-Jan-01 00:00:00,1972-Jan-01 00:00:00,SAF,South Africa,1971,4920,423658,60,82575,2120,287,0.63
317,1993-Jan-01 00:00:00,1994-Jan-01 00:00:00,SLO,Slovakia,1993,3922,348000,33,47650,724,0,0.63
225,1987-Jan-01 00:00:00,1988-Jan-01 00:00:00,SWZ,Switzerland,1987,866,3230000,20,25671,47081,18143,0.63
800,1986-Jan-01 00:00:00,1987-Jan-01 00:00:00,THI,Thailand,1986,463,1570000,256,40200,6961,560,0.63
696,1982-Jan-01 00:00:00,1983-Jan-01 00:00:00,UAE,United Arab Emirates,1982,0,2915345,44,29500,1443,273,0.63
696,1995-Jan-01 00:00:00,1996-Jan-01 00:00:00,UAE,United Arab Emirates,1995,60,1950000,60,77720,2029,570,0.63
704,2003-Jan-01 00:00:00,2004-Jan-01 00:00:00,UZB,Uzbekistan,2003,499,2200000,53,94806,4335,476,0.63
345,2006-Jan-01 00:00:00,2007-Jan-01 00:00:00,YUG,Yugoslavia,2006,0,812000,65,30494,36334,785,0.63
552,1990-Jan-01 00:00:00,1991-Jan-01 00:00:00,ZIM,Zimbabwe,1990,580,361450,45,11837,6564,497,0.63
434,2002-Jan-01 00:00:00,2003-Jan-01 00:00:00,BEN,Benin,2002,0,49000,5,2285,2160,304,0.631
51,2004-Jan-01 00:00:00,2005-Jan-01 00:00:00,JAM,Jamaica,2004,0,53000,2,2863,9637,2054,0.631
212,1986-Jan-01 00:00:00,1987-Jan-01 00:00:00,LUX,Luxembourg,1986,3705,29140,1,1288,2962,459,0.631
212,1999-Jan-01 00:00:00,2000-Jan-01 00:00:00,LUX,Luxembourg,1999,2600,135000,1,2187,2960,506,0.632
625,1982-Jan-01 00:00:00,1983-Jan-01 00:00:00,SUD,Sudan,1982,0,313202,86,3126,6701,339,0.632
55,1994-Jan-01 00:00:00,1995-Jan-01 00:00:00,GRN,Grenada,1994,0,0,0,12,3650,691,0.63205
698,1971-Oct-07 00:00:00,1972-Jan-01 00:00:00,OMA,Oman,1971,0,38517,4,13,25007,5129,0.6333
58,2004-Jan-01 00:00:00,2005-Jan-01 00:00:00,AAB,Antigua & Barbuda,2004,0,4000,0,13,703,0,0.63469
590,1998-Jan-01 00:00:00,1999-Jan-01 00:00:00,MAS,Mauritius,1998,0,90000,2,741,666,0,0.6349
55,1989-Jan-01 00:00:00,1990-Jan-01 00:00:00,GRN,Grenada,1989,0,-9,0,8,3430,485,0.635303
570,2007-Jan-01 00:00:00,2008-Jan-01 00:00:00,LES,Lesotho,2007,0,40000,2,696,4581,790,0.6357
483,1977-Jan-01 00:00:00,1978-Jan-01 00:00:00,CHA,Chad,1977,0,29999,9,230,5931,139,0.6358
775,1977-Jan-01 00:00:00,1978-Jan-01 00:00:00,MYA,Myanmar,1977,0,170974,208,7094,10529,207,0.636
434,2000-Jan-01 00:00:00,2001-Jan-01 00:00:00,BEN,Benin,2000,0,37000,5,1914,2120,287,0.637
94,1989-Jan-01 00:00:00,1990-Jan-01 00:00:00,COS,Costa Rica,1989,0,57000,8,2807,1600,120,0.637
91,1983-Jan-01 00:00:00,1984-Jan-01 00:00:00,HON,Honduras,1983,0,70000,19,2148,0,0,0.637
451,1973-Jan-01 00:00:00,1974-Jan-01 00:00:00,SIE,Sierra Leone,1973,0,5027,3,949,2738,254,0.6373
433,1991-Jan-01 00:00:00,1992-Jan-01 00:00:00,SEN,Senegal,1991,0,109900,18,2910,1971,108,0.638
60,2002-Jan-01 00:00:00,2003-Jan-01 00:00:00,SKN,St. Kitts and Nevis,2002,0,-9,0,30,1233,0,0.63835
432,2006-Jan-01 00:00:00,2007-Jan-01 00:00:00,MLI,Mali,2006,0,132000,7,1706,4900,129,0.639
433,1981-Jan-01 00:00:00,1982-Jan-01 00:00:00,SEN,Senegal,1981,0,69012,14,1915,1819,0,0.639
80,1998-Jan-01 00:00:00,1999-Jan-01 00:00:00,BLZ,Belize,1998,0,17000,1,175,1739,118,0.6395
305,2001-Jan-01 00:00:00,2002-Jan-01 00:00:00,AUS,Austria,2001,5869,1417000,35,62276,1383,0,0.64
316,2003-Jan-01 00:00:00,2004-Jan-01 00:00:00,CZR,Czech Republic,2003,6783,1906000,57,90431,688,0,0.64
816,1984-Jan-01 00:00:00,1985-Jan-01 00:00:00,DRV,Vietnam,1984,53,1300000,1227,12107,22355,1173,0.64
816,2000-Jan-01 00:00:00,2001-Jan-01 00:00:00,DRV,Vietnam,2000,306,2303000,484,48171,10436,207,0.64
130,1988-Jan-01 00:00:00,1989-Jan-01 00:00:00,ECU,Ecuador,1988,24,220000,46,12674,3340,0,0.64
651,1976-Jan-01 00:00:00,1977-Jan-01 00:00:00,EGY,Egypt,1976,457,3996933,400,22064,4123,0,0.64
452,1997-Jan-01 00:00:00,1998-Jan-01 00:00:00,GHA,Ghana,1997,25,134000,7,16691,2103,0,0.64
645,1990-Jan-01 00:00:00,1991-Jan-01 00:00:00,IRQ,Iraq,1990,0,8610000,1390,40466,1455,292,0.64
645,1997-Jan-01 00:00:00,1998-Jan-01 00:00:00,IRQ,Iraq,1997,0,1250000,400,43328,146,0,0.64
666,1982-Jan-01 00:00:00,1983-Jan-01 00:00:00,ISR,Israel,1982,120,8241308,205,14308,28195,864,0.64
705,2000-Jan-01 00:00:00,2001-Jan-01 00:00:00,KZK,Kazakhstan,2000,4769,1250000,64,97276,1060,106,0.64
620,1981-Jan-01 00:00:00,1982-Jan-01 00:00:00,LIB,Libya,1981,0,557244,55,26637,8009,0,0.64
920,2001-Jan-01 00:00:00,2002-Jan-01 00:00:00,NEW,New Zealand,2001,826,664000,9,25748,18807,996,0.64
475,1973-Jan-01 00:00:00,1974-Jan-01 00:00:00,NIG,Nigeria,1973,0,268421,305,48069,3600,622,0.64
698,1995-Jan-01 00:00:00,1996-Jan-01 00:00:00,OMA,Oman,1995,0,2018000,36,15562,2076,102,0.64
135,1996-Jan-01 00:00:00,1997-Jan-01 00:00:00,PER,Peru,1996,578,1135000,115,18191,2365,0,0.64
731,1994-Jan-01 00:00:00,1995-Jan-01 00:00:00,PRK,North Korea,1994,1600,5660000,1100,95786,9238,314,0.64
694,2002-Jan-01 00:00:00,2003-Jan-01 00:00:00,QAT,Qatar,2002,1027,1855000,12,39840,11520,567,0.64
830,1978-Jan-01 00:00:00,1979-Jan-01 00:00:00,SIN,Singapore,1978,0,443272,64,43729,114,0,0.64
380,1975-Jan-01 00:00:00,1976-Jan-01 00:00:00,SWD,Sweden,1975,5613,2355619,75,41193,225063,58035,0.64
52,1981-Jan-01 00:00:00,1982-Jan-01 00:00:00,TRI,Trinidad and Tobago,1981,0,43009,2,20741,13737,3186,0.64
339,1988-Jan-01 00:00:00,1989-Jan-01 00:00:00,ALB,Albania,1988,210,157000,42,4748,737,0,0.641
434,1979-Jan-01 00:00:00,1980-Jan-01 00:00:00,BEN,Benin,1979,0,17000,4,1291,1720,170,0.641
80,1999-Jan-01 00:00:00,2000-Jan-01 00:00:00,BLZ,Belize,1999,0,17000,1,178,1760,115,0.641
115,1991-Jan-01 00:00:00,1992-Jan-01 00:00:00,SUR,Suriname,1991,0,75070,4,669,3058,312,0.6414
80,1982-Jan-01 00:00:00,1983-Jan-01 00:00:00,BLZ,Belize,1982,0,2000,1,129,177830,50320,0.6417
404,2006-Jan-01 00:00:00,2007-Jan-01 00:00:00,GNB,Guinea-Bissau,2006,0,13000,9,139,7367,1766,0.6419
150,1983-Jan-01 00:00:00,1984-Jan-01 00:00:00,PAR,Paraguay,1983,0,104054,16,1674,2147,0,0.642
551,1972-Jan-01 00:00:00,1973-Jan-01 00:00:00,ZAM,Zambia,1972,0,77000,14,4475,9130,146,0.642
790,1972-Jan-01 00:00:00,1973-Jan-01 00:00:00,NEP,Nepal,1972,0,6864,32,3464,51305,6500,0.643
366,2002-Jan-01 00:00:00,2003-Jan-01 00:00:00,EST,Estonia,2002,1,99000,6,8821,1745,0,0.644
372,1998-Jan-01 00:00:00,1999-Jan-01 00:00:00,GRG,Georgia,1998,56,112000,16,3038,4480,222,0.644
343,2005-Jan-01 00:00:00,2006-Jan-01 00:00:00,MAC,Macedonia,2005,310,128000,10,5992,4599,226,0.644
436,2001-Jan-01 00:00:00,2002-Jan-01 00:00:00,NIR,Niger,2001,0,29000,5,2735,4606,817,0.644
652,1975-Jan-01 00:00:00,1976-Jan-01 00:00:00,SYR,Syria,1975,0,706693,230,4087,9990,446,0.644
483,1972-Jan-01 00:00:00,1973-Jan-01 00:00:00,CHA,Chad,1972,0,15281,10,197,5845,123,0.6446
540,1983-Jan-01 00:00:00,1984-Jan-01 00:00:00,ANG,Angola,1983,10,563002,54,9493,318,0,0.645
437,1977-Jan-01 00:00:00,1978-Jan-01 00:00:00,CDI,Ivory Coast,1977,0,52916,9,7082,137,0,0.645
451,1990-Jan-01 00:00:00,1991-Jan-01 00:00:00,SIE,Sierra Leone,1990,0,4239,5,1754,4394,169,0.645
404,1977-Jan-01 00:00:00,1978-Jan-01 00:00:00,GNB,Guinea-Bissau,1977,0,4000,6,128,6097,819,0.6451
461,1971-Jan-01 00:00:00,1972-Jan-01 00:00:00,TOG,Togo,1971,0,3421,2,878,2035,119,0.6458
553,1981-Jan-01 00:00:00,1982-Jan-01 00:00:00,MAW,Malawi,1981,0,37008,6,3938,2029,0,0.647
436,1999-Jan-01 00:00:00,2000-Jan-01 00:00:00,NIR,Niger,1999,0,28000,6,2594,4564,775,0.647
517,1970-Jan-01 00:00:00,1971-Jan-01 00:00:00,RWA,Rwanda,1970,0,4800,4,1356,1119,0,0.647
451,2004-Jan-01 00:00:00,2005-Jan-01 00:00:00,SIE,Sierra Leone,2004,0,23000,13,2084,3581,590,0.647
780,1980-Jan-01 00:00:00,1981-Jan-01 00:00:00,SRI,Sri Lanka,1980,0,41187,18,5199,9734,361,0.647
461,1994-Jan-01 00:00:00,1995-Jan-01 00:00:00,TOG,Togo,1994,0,25000,8,3117,2523,148,0.647
990,1986-Jan-01 00:00:00,1987-Jan-01 00:00:00,WSM,Samoa,1986,0,0,0,31,8773,114,0.64724
438,1997-Jan-01 00:00:00,1998-Jan-01 00:00:00,GUI,Guinea,1997,0,51000,12,2620,5895,130,0.648
434,1984-Jan-01 00:00:00,1985-Jan-01 00:00:00,BEN,Benin,1984,0,21267,6,1514,1810,185,0.649
366,1996-Jan-01 00:00:00,1997-Jan-01 00:00:00,EST,Estonia,1996,3,110000,6,9477,1690,0,0.649
572,2000-Jan-01 00:00:00,2001-Jan-01 00:00:00,SWA,Swaziland,2000,0,205000,-9,1422,15919,192,0.649
155,2001-Jan-01 00:00:00,2002-Jan-01 00:00:00,CHL,Chile,2001,1247,2841000,88,39644,3546,368,0.65
100,1994-Jan-01 00:00:00,1995-Jan-01 00:00:00,COL,Colombia,1994,694,1183000,146,46686,10172,273,0.65
316,1994-Jan-01 00:00:00,1995-Jan-01 00:00:00,CZR,Czech Republic,1994,7085,770300,90,80477,749,0,0.65
411,2005-Jan-01 00:00:00,2006-Jan-01 00:00:00,EQG,Equatorial Guinea,2005,0,7000,1,10950,274874,109611,0.65
452,2006-Jan-01 00:00:00,2007-Jan-01 00:00:00,GHA,Ghana,2006,25,83000,7,12763,1833,0,0.65
310,1988-Jan-01 00:00:00,1989-Jan-01 00:00:00,HUN,Hungary,1988,3583,975000,117,64904,1588,0,0.65
205,2007-Jan-01 00:00:00,2008-Jan-01 00:00:00,IRE,Ireland,2007,-9,1329000,10,19366,7070,1378,0.65
630,1986-Jan-01 00:00:00,1987-Jan-01 00:00:00,IRN,Iran,1986,741,5900000,345,94160,1976,100,0.65
703,1996-Jan-01 00:00:00,1997-Jan-01 00:00:00,KYR,Kyrgyzstan,1996,0,50000,13,5739,2454,127,0.65
705,1998-Jan-01 00:00:00,1999-Jan-01 00:00:00,KZK,Kazakhstan,1998,3121,508000,33,99978,1041,106,0.65
820,1998-Jan-01 00:00:00,1999-Jan-01 00:00:00,MAL,Malaysia,1998,1903,1891000,110,79628,11262,481,0.65
775,2007-Jan-01 00:00:00,2008-Jan-01 00:00:00,MYA,Myanmar,2007,25,7009000,375,22527,11716,792,0.65
95,1992-Jan-01 00:00:00,1993-Jan-01 00:00:00,PAN,Panama,1992,0,75000,11,3931,880,0,0.65
910,1977-Jan-01 00:00:00,1978-Jan-01 00:00:00,PNG,Papua New Guinea,1977,0,22000,3,1720,741,0,0.65
732,1974-Jan-01 00:00:00,1975-Jan-01 00:00:00,ROK,South Korea,1974,1935,491971,634,44029,2380,756,0.65
225,2001-Jan-01 00:00:00,2002-Jan-01 00:00:00,SWZ,Switzerland,2001,1000,2840000,27,29231,10333,1490,0.65
701,2002-Jan-01 00:00:00,2003-Jan-01 00:00:00,TKM,Turkmenistan,2002,0,350000,18,31195,25440,952,0.65
696,1989-Jan-01 00:00:00,1990-Jan-01 00:00:00,UAE,United Arab Emirates,1989,0,1471000,43,49836,1703,475,0.65
700,2007-Jan-01 00:00:00,2008-Jan-01 00:00:00,AFG,Afghanistan,2007,0,153000,50,725,27768,834,0.6503
54,1989-Jan-01 00:00:00,1990-Jan-01 00:00:00,DMA,Dominica,1989,0,0,0,5,0,0,0.650411
54,1990-Jan-01 00:00:00,1991-Jan-01 00:00:00,DMA,Dominica,1990,0,0,0,5,0,0,0.650411
940,1997-Jan-01 00:00:00,1998-Jan-01 00:00:00,SOL,Solomon Islands,1997,0,0,0,114,8873,1377,0.6505
115,2003-Jan-01 00:00:00,2004-Jan-01 00:00:00,SUR,Suriname,2003,0,19000,2,1026,450,0,0.651
221,2004-Jan-01 00:00:00,2005-Jan-01 00:00:00,MNC,Monaco,2004,0,0,0,400,12873,3904,0.6518
53,1971-Jan-01 00:00:00,1972-Jan-01 00:00:00,BAR,Barbados,1971,0,600,0,336,0,0,0.6519
712,1981-Jan-01 00:00:00,1982-Jan-01 00:00:00,MON,Mongolia,1981,0,200103,35,2539,3967,987,0.652
775,1970-Jan-01 00:00:00,1971-Jan-01 00:00:00,MYA,Myanmar,1970,0,111832,174,5994,27208,5364,0.652
461,2001-Jan-01 00:00:00,2002-Jan-01 00:00:00,TOG,Togo,2001,0,31000,10,2644,1716,164,0.652
679,2005-Jan-01 00:00:00,2006-Jan-01 00:00:00,YEM,Yemen,2005,0,584000,66,8654,5413,466,0.652
54,1998-Jan-01 00:00:00,1999-Jan-01 00:00:00,DMA,Dominica,1998,0,0,0,12,0,0,0.65201
91,1997-Jan-01 00:00:00,1998-Jan-01 00:00:00,HON,Honduras,1997,8,101000,10,3392,0,0,0.653
812,1996-Jan-01 00:00:00,1997-Jan-01 00:00:00,LAO,Laos,1996,0,79000,50,2072,8750,1932,0.653
482,1982-Jan-01 00:00:00,1983-Jan-01 00:00:00,CEN,Central African Republic,1982,0,15630,5,831,3930,0,0.6531
540,1984-Jan-01 00:00:00,1985-Jan-01 00:00:00,ANG,Angola,1984,10,-9,60,9709,329,0,0.654
517,1973-Jan-01 00:00:00,1974-Jan-01 00:00:00,RWA,Rwanda,1973,0,6700,4,1484,1194,0,0.654
520,1971-Jan-01 00:00:00,1972-Jan-01 00:00:00,SOM,Somalia,1971,0,11289,20,1345,3705,0,0.654
590,1984-Jan-01 00:00:00,1985-Jan-01 00:00:00,MAS,Mauritius,1984,0,3000,1,479,16661,1430,0.6542
983,1997-Jan-01 00:00:00,1998-Jan-01 00:00:00,MSI,Marshall Islands,1997,0,0,0,9,28339,873,0.654833
339,1994-Jan-01 00:00:00,1995-Jan-01 00:00:00,ALB,Albania,1994,19,97500,65,1833,784,0,0.655
434,1982-Jan-01 00:00:00,1983-Jan-01 00:00:00,BEN,Benin,1982,0,24000,6,1413,1780,178,0.655
663,1974-Jan-01 00:00:00,1975-Jan-01 00:00:00,JOR,Jordan,1974,0,165950,70,1131,30951,949,0.655
694,1974-Jan-01 00:00:00,1975-Jan-01 00:00:00,QAT,Qatar,1974,0,219000,3,6987,5680,1711,0.655
92,2005-Jan-01 00:00:00,2006-Jan-01 00:00:00,SAL,El Salvador,2005,48,106000,15,4846,15090,690,0.655
145,2007-Jan-01 00:00:00,2008-Jan-01 00:00:00,BOL,Bolivia,2007,0,162000,46,9691,2169,0,0.656
94,1980-Jan-01 00:00:00,1981-Jan-01 00:00:00,COS,Costa Rica,1980,0,24737,6,2114,1240,0,0.656
812,1988-Jan-01 00:00:00,1989-Jan-01 00:00:00,LAO,Laos,1988,0,-9,56,1010,10430,483,0.656
450,1991-Jan-01 00:00:00,1992-Jan-01 00:00:00,LBR,Liberia,1991,0,36000,5,1117,404,0,0.656
115,2000-Jan-01 00:00:00,2001-Jan-01 00:00:00,SUR,Suriname,2000,0,21000,2,983,4197,487,0.6564
359,1995-Jan-01 00:00:00,1996-Jan-01 00:00:00,MLD,Moldova,1995,663,45000,12,6900,4797,234,0.657
935,1995-Jan-01 00:00:00,1996-Jan-01 00:00:00,VAN,Vanuatu,1995,0,0,0,11,10253,208,0.65705
450,1970-Jan-01 00:00:00,1971-Jan-01 00:00:00,LBR,Liberia,1970,0,3000,5,1217,233533,65717,0.658
920,1970-Jan-01 00:00:00,1971-Jan-01 00:00:00,NEW,New Zealand,1970,0,103575,14,9733,10071,2499,0.658
165,1982-Jan-01 00:00:00,1983-Jan-01 00:00:00,URU,Uruguay,1982,28,395063,29,3885,1220,159,0.658
811,1974-Jan-01 00:00:00,1975-Jan-01 00:00:00,CAM,Cambodia,1974,0,63020,220,1450,741,0,0.659
404,2000-Jan-01 00:00:00,2001-Jan-01 00:00:00,GNB,Guinea-Bissau,2000,0,3000,7,138,7099,1504,0.6593
160,1991-Jan-01 00:00:00,1992-Jan-01 00:00:00,ARG,Argentina,1991,2991,2720000,70,93022,3709,103,0.66
155,1982-Jan-01 00:00:00,1983-Jan-01 00:00:00,CHL,Chile,1982,492,1349873,116,17695,91186,30726,0.66
390,1974-Jan-01 00:00:00,1975-Jan-01 00:00:00,DEN,Denmark,1974,535,728314,35,19007,4139,599,0.66
375,1984-Jan-01 00:00:00,1985-Jan-01 00:00:00,FIN,Finland,1984,2632,784212,40,41689,47957,10064,0.66
375,1992-Jan-01 00:00:00,1993-Jan-01 00:00:00,FIN,Finland,1992,3062,2300000,33,80503,50536,12530,0.66
452,1990-Jan-01 00:00:00,1991-Jan-01 00:00:00,GHA,Ghana,1990,20,45390,9,12365,4009,582,0.66
350,1982-Jan-01 00:00:00,1983-Jan-01 00:00:00,GRC,Greece,1982,910,2638747,186,36761,1494,0,0.66
666,2005-Jan-01 00:00:00,2006-Jan-01 00:00:00,ISR,Israel,2005,300,10745000,168,47486,13127,744,0.66
51,2007-Jan-01 00:00:00,2008-Jan-01 00:00:00,JAM,Jamaica,2007,0,108000,3,3071,10208,2256,0.66
920,1984-Jan-01 00:00:00,1985-Jan-01 00:00:00,NEW,New Zealand,1984,274,400124,13,14946,16100,1229,0.66
475,1988-Jan-01 00:00:00,1989-Jan-01 00:00:00,NIG,Nigeria,1988,192,283340,107,65088,3421,0,0.66
385,1985-Jan-01 00:00:00,1986-Jan-01 00:00:00,NOR,Norway,1985,930,1716000,36,54243,4370,107,0.66
385,2003-Jan-01 00:00:00,2004-Jan-01 00:00:00,NOR,Norway,2003,703,4518000,27,69457,2078,0,0.66
150,2006-Jan-01 00:00:00,2007-Jan-01 00:00:00,PAR,Paraguay,2006,115,67000,10,10084,2530,0,0.66
135,1978-Jan-01 00:00:00,1979-Jan-01 00:00:00,PER,Peru,1978,374,570525,125,15883,1888,0,0.66
731,1995-Jan-01 00:00:00,1996-Jan-01 00:00:00,PRK,North Korea,1995,600,5232000,1100,95854,9393,330,0.66
317,1999-Jan-01 00:00:00,2000-Jan-01 00:00:00,SLO,Slovakia,1999,3569,305000,36,55239,769,0,0.66
225,1992-Jan-01 00:00:00,1993-Jan-01 00:00:00,SWZ,Switzerland,1992,1050,3700000,31,24476,48216,18579,0.66
652,1986-Jan-01 00:00:00,1987-Jan-01 00:00:00,SYR,Syria,1986,0,3680000,400,17567,10810,513,0.66
510,2001-Jan-01 00:00:00,2002-Jan-01 00:00:00,TAZ,Tanzania,2001,0,140000,27,19961,2099,121,0.66
800,1979-Jan-01 00:00:00,1980-Jan-01 00:00:00,THI,Thailand,1979,440,972476,250,26825,891632,106090,0.66
800,1985-Jan-01 00:00:00,1986-Jan-01 00:00:00,THI,Thailand,1985,447,1520000,235,39190,985467,129400,0.66
701,2000-Jan-01 00:00:00,2001-Jan-01 00:00:00,TKM,Turkmenistan,2000,0,290000,14,28385,25182,931,0.66
500,2004-Jan-01 00:00:00,2005-Jan-01 00:00:00,UGA,Uganda,2004,30,168000,52,11993,2910,245,0.66
345,1995-Jan-01 00:00:00,1996-Jan-01 00:00:00,YUG,Yugoslavia,1995,182,3111000,130,26277,35239,714,0.66
345,1998-Jan-01 00:00:00,1999-Jan-01 00:00:00,YUG,Yugoslavia,1998,980,1585000,105,31179,35611,729,0.66
411,1987-Jan-01 00:00:00,1988-Jan-01 00:00:00,EQG,Equatorial Guinea,1987,0,-9,2,141,233533,65717,0.661
411,1988-Jan-01 00:00:00,1989-Jan-01 00:00:00,EQG,Equatorial Guinea,1988,0,-9,1,141,235994,68496,0.661
411,1989-Jan-01 00:00:00,1990-Jan-01 00:00:00,EQG,Equatorial Guinea,1989,0,-9,1,141,238316,71395,0.661
346,1997-Jan-01 00:00:00,1998-Jan-01 00:00:00,BOS,Bosnia and Herzegovina,1997,72,327000,40,5718,37102,958,0.662
343,2007-Jan-01 00:00:00,2008-Jan-01 00:00:00,MAC,Macedonia,2007,359,157000,11,5971,4655,227,0.662
92,1991-Jan-01 00:00:00,1992-Jan-01 00:00:00,SAL,El Salvador,1991,19,141870,60,3326,13610,446,0.662
700,2000-Jan-01 00:00:00,2001-Jan-01 00:00:00,AFG,Afghanistan,2000,0,250000,400,729,26795,765,0.6624
516,2001-Jan-01 00:00:00,2002-Jan-01 00:00:00,BUI,Burundi,2001,0,35000,46,2530,2100,279,0.663
811,1984-Jan-01 00:00:00,1985-Jan-01 00:00:00,CAM,Cambodia,1984,0,-9,30,1461,71560,3237,0.663
712,2003-Jan-01 00:00:00,2004-Jan-01 00:00:00,MON,Mongolia,2003,35,15000,9,3168,10290,470,0.663
484,1981-Jan-01 00:00:00,1982-Jan-01 00:00:00,CON,Congo,1981,0,56401,14,625,5997,755,0.6633
790,1974-Jan-01 00:00:00,1975-Jan-01 00:00:00,NEP,Nepal,1974,0,8447,32,3667,52752,6838,0.664
90,1996-Jan-01 00:00:00,1997-Jan-01 00:00:00,GUA,Guatemala,1996,44,211000,36,7065,0,0,0.665
616,2001-Jan-01 00:00:00,2002-Jan-01 00:00:00,TUN,Tunisia,2001,239,377000,35,9695,539,0,0.665
679,2001-Jan-01 00:00:00,2002-Jan-01 00:00:00,YEM,Yemen,2001,0,531000,54,8129,5058,430,0.665
451,1976-Jan-01 00:00:00,1977-Jan-01 00:00:00,SIE,Sierra Leone,1976,0,5690,3,934,2778,252,0.6656
760,1984-Jan-01 00:00:00,1985-Jan-01 00:00:00,BHU,Bhutan,1984,0,-9,4,247,663,0,0.6661
678,1990-Jan-01 00:00:00,1990-May-22 00:00:00,YAR,Yemen Arab Republic,1990,0,1000000,127,687,1794,492,0.6669
42,1991-Jan-01 00:00:00,1992-Jan-01 00:00:00,DOM,Dominican Republic,1991,39,34790,21,4217,168903,48389,0.667
92,1970-Jan-01 00:00:00,1971-Jan-01 00:00:00,SAL,El Salvador,1970,8,9960,4,1750,9980,264,0.667
520,1983-Jan-01 00:00:00,1984-Jan-01 00:00:00,SOM,Somalia,1983,0,122066,48,2394,4795,1192,0.667
420,1972-Jan-01 00:00:00,1973-Jan-01 00:00:00,GAM,Gambia,1972,0,0,0,68,9081,40732,0.66785
816,1974-Jan-01 00:00:00,1975-Jan-01 00:00:00,DRV,Vietnam,1974,217,-9,665,8909,17832,966,0.668
